MsgID.LOCAL_POSITION,30697.2140000,0.0446966,-0.4538495,-0.0825039
MsgID.LOCAL_VELOCITY,30697.2140000,-0.0000092,0.0000081,-0.0000327
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932819,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932805,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.4900000
MsgID.LOCAL_POSITION,30697.4640000,-0.1122829,-0.4294385,-0.2098378
MsgID.LOCAL_VELOCITY,30697.4640000,0.0046876,-0.0010139,-1.4926436
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932813,0.8900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-3.4600000
MsgID.LOCAL_POSITION,30697.7140000,-0.0203019,-0.4807233,-0.8900889
MsgID.LOCAL_VELOCITY,30697.7140000,0.0265540,-0.0081775,-3.4633329
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932822,1.7970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-4.0200000
MsgID.LOCAL_POSITION,30697.9640000,0.0789356,-0.5786673,-1.7975618
MsgID.LOCAL_VELOCITY,30697.9640000,0.0213991,0.0036559,-4.0286365
MsgID.LOCAL_POSITION,30698.2140000,0.0439399,-0.4163379,-2.8626671
MsgID.LOCAL_VELOCITY,30698.2140000,-0.0017366,0.0138986,-3.7567730
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7932819,2.8620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-3.7500000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957496,37.7932819,3.4600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.2300000
MsgID.LOCAL_POSITION,30698.4650000,0.0437717,-0.4751561,-3.4605379
MsgID.LOCAL_VELOCITY,30698.4650000,-0.0016361,0.0130830,-1.2330370
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932822,3.4440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.0100000,1.2100000
MsgID.LOCAL_POSITION,30698.7150000,0.0795500,-0.4539737,-3.4447391
MsgID.LOCAL_VELOCITY,30698.7150000,0.0461383,0.0146719,1.2180033
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7932824,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.9400000,0.0500000,1.8400000
MsgID.LOCAL_POSITION,30698.9650000,0.0978854,-0.4454055,-3.0128469
MsgID.LOCAL_VELOCITY,30698.9650000,0.9430329,0.0579917,1.8421496
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7932857,2.7570000
MsgID.LOCAL_VELOCITY,0.0000000,3.0700000,0.1600000,0.0700000
MsgID.LOCAL_POSITION,30699.2150000,0.4712483,-0.4172279,-2.7571788
MsgID.LOCAL_VELOCITY,30699.2150000,3.0785475,0.1633117,0.0790250
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957484,37.7932955,2.8990000
MsgID.LOCAL_VELOCITY,0.0000000,4.7000000,0.2400000,-0.8800000
MsgID.LOCAL_POSITION,30699.4650000,1.5496153,-0.3656430,-2.8992088
MsgID.LOCAL_VELOCITY,30699.4650000,4.7055511,0.2434542,-0.8895774
MsgID.GLOBAL_POSITION,0.0000000,-122.3957477,37.7933076,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,5.2500000,0.2600000,0.0300000
MsgID.LOCAL_POSITION,30699.7150000,2.8977487,-0.3063385,-3.0175152
MsgID.LOCAL_VELOCITY,30699.7150000,5.2565813,0.2683187,0.0390238
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7933217,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,6.0800000,0.3200000,0.2900000
MsgID.LOCAL_POSITION,30699.9650000,4.4605646,-0.3479272,-2.9566033
MsgID.LOCAL_VELOCITY,30699.9650000,6.0888691,0.3204904,0.2967792
MsgID.LOCAL_POSITION,30700.2150000,6.0001817,-0.3081494,-2.9339440
MsgID.LOCAL_VELOCITY,30700.2150000,7.0024762,0.4714378,-0.0102864
MsgID.GLOBAL_POSITION,0.0000000,-122.3957477,37.7933355,2.9330000
MsgID.LOCAL_VELOCITY,0.0000000,7.0000000,0.4700000,-0.0100000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957451,37.7933496,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,6.2700000,0.4900000,-0.0100000
MsgID.LOCAL_POSITION,30700.4650000,7.5620465,-0.0774300,-2.9517038
MsgID.LOCAL_VELOCITY,30700.4650000,6.2741222,0.4998457,-0.0128361
MsgID.GLOBAL_POSITION,0.0000000,-122.3957433,37.7933619,2.9550000
MsgID.LOCAL_VELOCITY,0.0000000,4.4700000,0.3400000,0.0500000
MsgID.LOCAL_POSITION,30700.7150000,8.9280176,0.0844234,-2.9552529
MsgID.LOCAL_VELOCITY,30700.7150000,4.4707313,0.3478237,0.0599517
MsgID.GLOBAL_POSITION,0.0000000,-122.3957429,37.7933720,2.9610000
MsgID.LOCAL_VELOCITY,0.0000000,2.8300000,0.1900000,0.0200000
MsgID.LOCAL_POSITION,30700.9650000,10.0537977,0.1206414,-2.9615161
MsgID.LOCAL_VELOCITY,30700.9650000,2.8374186,0.1966141,0.0237439
MsgID.GLOBAL_POSITION,0.0000000,-122.3957441,37.7933764,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,1.4300000,0.0700000,0.0700000
MsgID.LOCAL_POSITION,30701.2150000,10.5485363,0.0191791,-2.9592335
MsgID.LOCAL_VELOCITY,30701.2150000,1.4364010,0.0788365,0.0732388
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957426,37.7933766,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,30701.4650000,10.5650158,0.1472669,-2.9567523
MsgID.LOCAL_VELOCITY,30701.4650000,0.0035797,0.0193304,0.0072838
MsgID.GLOBAL_POSITION,0.0000000,-122.3957419,37.7933747,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2400000,-0.1100000,0.0200000
MsgID.LOCAL_POSITION,30701.7160000,10.3525515,0.2075544,-2.9594617
MsgID.LOCAL_VELOCITY,30701.7160000,-1.2442144,-0.1150314,0.0215116
MsgID.GLOBAL_POSITION,0.0000000,-122.3957425,37.7933718,2.9520000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9900000,-0.2500000,0.0100000
MsgID.LOCAL_POSITION,30701.9660000,10.0329275,0.1561041,-2.9526405
MsgID.LOCAL_VELOCITY,30701.9660000,-1.9962524,-0.2549438,0.0137492
MsgID.GLOBAL_POSITION,0.0000000,-122.3957432,37.7933664,2.9460000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9200000,-0.2700000,-0.0200000
MsgID.LOCAL_POSITION,30702.2170000,9.4366999,0.0914186,-2.9468503
MsgID.LOCAL_VELOCITY,30702.2170000,-1.9298518,-0.2739443,-0.0262545
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957439,37.7933623,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1000000,-0.1600000,-0.1100000
MsgID.LOCAL_POSITION,30702.4660000,8.9754372,0.0300652,-2.9401240
MsgID.LOCAL_VELOCITY,30702.4660000,-1.1011468,-0.1662162,-0.1149336
MsgID.GLOBAL_POSITION,0.0000000,-122.3957442,37.7933622,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3900000,-0.0700000,-0.1600000
MsgID.LOCAL_POSITION,30702.7170000,8.9662733,0.0026533,-2.9510224
MsgID.LOCAL_VELOCITY,30702.7170000,-0.3914637,-0.0777512,-0.1630064
MsgID.GLOBAL_POSITION,0.0000000,-122.3957440,37.7933608,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2100000,0.5900000,-0.1100000
MsgID.LOCAL_POSITION,30702.9680000,8.8099012,0.0270022,-2.9433830
MsgID.LOCAL_VELOCITY,30702.9680000,-0.2195559,0.5909584,-0.1118230
MsgID.GLOBAL_POSITION,0.0000000,-122.3957406,37.7933607,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,1.7900000,-0.1500000
MsgID.LOCAL_POSITION,30703.2180000,8.7942495,0.3303440,-2.9407046
MsgID.LOCAL_VELOCITY,30703.2180000,-0.2026354,1.7941453,-0.1574524
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957320,37.7933620,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,3.0800000,-0.1800000
MsgID.LOCAL_POSITION,30703.4690000,8.9395552,1.0902197,-2.9519389
MsgID.LOCAL_VELOCITY,30703.4690000,-0.1154830,3.0827951,-0.1873903
MsgID.GLOBAL_POSITION,0.0000000,-122.3957242,37.7933601,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,4.0900000,-0.1200000
MsgID.LOCAL_POSITION,30703.7190000,8.7287016,1.7873760,-2.9682600
MsgID.LOCAL_VELOCITY,30703.7190000,-0.0752291,4.0943904,-0.1208766
MsgID.GLOBAL_POSITION,0.0000000,-122.3957102,37.7933588,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,5.1300000,0.0200000
MsgID.LOCAL_POSITION,30703.9690000,8.5937700,3.0310941,-2.9655280
MsgID.LOCAL_VELOCITY,30703.9690000,0.0134366,5.1364431,0.0221343
MsgID.GLOBAL_POSITION,0.0000000,-122.3956954,37.7933605,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,6.0500000,0.0100000
MsgID.LOCAL_POSITION,30704.2190000,8.7722092,4.3465238,-2.9599307
MsgID.LOCAL_VELOCITY,30704.2190000,0.1677467,6.0508714,0.0199049
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956756,37.7933614,2.9630000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,6.8300000,-0.0600000
MsgID.LOCAL_POSITION,30704.4690000,8.8745832,6.1087189,-2.9635174
MsgID.LOCAL_VELOCITY,30704.4690000,0.2663051,6.8310595,-0.0681049
MsgID.GLOBAL_POSITION,0.0000000,-122.3956569,37.7933614,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,0.2400000,6.0800000,0.0000000
MsgID.LOCAL_POSITION,30704.7200000,8.8789425,7.7705588,-2.9682426
MsgID.LOCAL_VELOCITY,30704.7200000,0.2449086,6.0811248,-0.0071579
MsgID.GLOBAL_POSITION,0.0000000,-122.3956412,37.7933619,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.2100000,4.3300000,-0.0100000
MsgID.LOCAL_POSITION,30704.9690000,8.9329138,9.1638470,-2.9712095
MsgID.LOCAL_VELOCITY,30704.9690000,0.2175041,4.3397808,-0.0112180
MsgID.GLOBAL_POSITION,0.0000000,-122.3956334,37.7933613,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,2.8900000,0.0100000
MsgID.LOCAL_POSITION,30705.2200000,8.8680182,9.8534489,-2.9730613
MsgID.LOCAL_VELOCITY,30705.2200000,0.1591622,2.8918707,0.0133331
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956266,37.7933618,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.1700000,1.3300000,0.0200000
MsgID.LOCAL_POSITION,30705.4700000,8.9162979,10.4618511,-2.9673743
MsgID.LOCAL_VELOCITY,30705.4700000,0.1706688,1.3317118,0.0274851
MsgID.GLOBAL_POSITION,0.0000000,-122.3956264,37.7933633,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,0.0200000,0.0000000
MsgID.LOCAL_POSITION,30705.7200000,9.0849771,10.4807053,-2.9745014
MsgID.LOCAL_VELOCITY,30705.7200000,0.1650455,0.0275466,0.0051508
MsgID.GLOBAL_POSITION,0.0000000,-122.3956292,37.7933648,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.2500000,0.0500000
MsgID.LOCAL_POSITION,30705.9700000,9.2570648,10.2257299,-2.9768872
MsgID.LOCAL_VELOCITY,30705.9700000,0.0021803,-1.2514850,0.0580518
MsgID.GLOBAL_POSITION,0.0000000,-122.3956319,37.7933634,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,-1.7600000,0.1000000
MsgID.LOCAL_POSITION,30706.2200000,9.0963211,9.9868765,-2.9805923
MsgID.LOCAL_VELOCITY,30706.2200000,-0.2358014,-1.7692379,0.1088805
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956368,37.7933640,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2400000,-1.7500000,0.1100000
MsgID.LOCAL_POSITION,30706.4700000,9.1664877,9.5503349,-2.9881380
MsgID.LOCAL_VELOCITY,30706.4700000,-0.2494266,-1.7519149,0.1145385
MsgID.GLOBAL_POSITION,0.0000000,-122.3956410,37.7933631,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,-1.3100000,0.1900000
MsgID.LOCAL_POSITION,30706.7200000,9.0664158,9.1830530,-2.9915681
MsgID.LOCAL_VELOCITY,30706.7200000,-0.2014139,-1.3112949,0.1971484
MsgID.GLOBAL_POSITION,0.0000000,-122.3956437,37.7933616,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-0.5900000,0.1700000
MsgID.LOCAL_POSITION,30706.9700000,8.8966694,8.9363661,-2.9952829
MsgID.LOCAL_VELOCITY,30706.9700000,-0.1006130,-0.5997934,0.1788836
MsgID.GLOBAL_POSITION,0.0000000,-122.3956449,37.7933622,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3700000,-0.3300000,0.2100000
MsgID.LOCAL_POSITION,30707.2210000,8.9663696,8.8363628,-2.9898729
MsgID.LOCAL_VELOCITY,30707.2210000,-0.3781663,-0.3372978,0.2109877
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956450,37.7933607,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8700000,-0.2300000,0.1500000
MsgID.LOCAL_POSITION,30707.4720000,8.8032007,8.8286953,-2.9830952
MsgID.LOCAL_VELOCITY,30707.4720000,-1.8758253,-0.2351184,0.1542165
MsgID.GLOBAL_POSITION,0.0000000,-122.3956455,37.7933547,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0500000,-0.1400000,0.1000000
MsgID.LOCAL_POSITION,30707.7230000,8.1360836,8.7807322,-2.9893486
MsgID.LOCAL_VELOCITY,30707.7230000,-3.0579138,-0.1497129,0.1097701
MsgID.GLOBAL_POSITION,0.0000000,-122.3956465,37.7933439,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-4.2300000,-0.0400000,0.0600000
MsgID.LOCAL_POSITION,30707.9730000,6.9286575,8.6887484,-2.9874735
MsgID.LOCAL_VELOCITY,30707.9730000,-4.2370448,-0.0458616,0.0676945
MsgID.GLOBAL_POSITION,0.0000000,-122.3956465,37.7933352,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2000000,0.0600000,0.0600000
MsgID.LOCAL_POSITION,30708.2230000,5.9677339,8.6896906,-2.9774230
MsgID.LOCAL_VELOCITY,30708.2230000,-5.2030954,0.0673885,0.0675719
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956457,37.7933222,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2900000,0.2000000,-0.0400000
MsgID.LOCAL_POSITION,30708.4730000,4.5269537,8.7600050,-2.9743237
MsgID.LOCAL_VELOCITY,30708.4730000,-6.2977533,0.2043231,-0.0484619
MsgID.GLOBAL_POSITION,0.0000000,-122.3956440,37.7933072,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-6.9400000,0.2800000,0.0200000
MsgID.LOCAL_POSITION,30708.7230000,2.8590405,8.9164877,-2.9812374
MsgID.LOCAL_VELOCITY,30708.7230000,-6.9459982,0.2849657,0.0275465
MsgID.GLOBAL_POSITION,0.0000000,-122.3956456,37.7932926,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-6.0100000,0.2400000,0.0200000
MsgID.LOCAL_POSITION,30708.9730000,1.2317501,8.7728786,-2.9752238
MsgID.LOCAL_VELOCITY,30708.9730000,-6.0197916,0.2429498,0.0231696
MsgID.GLOBAL_POSITION,0.0000000,-122.3956450,37.7932815,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-4.2200000,0.2800000,-0.0200000
MsgID.LOCAL_POSITION,30709.2230000,-0.0022058,8.8209038,-2.9741600
MsgID.LOCAL_VELOCITY,30709.2230000,-4.2236176,0.2890317,-0.0256348
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.LOCAL_POSITION,30709.4730000,-1.0290462,8.9851265,-2.9890137
MsgID.LOCAL_VELOCITY,30709.4730000,-2.5378230,0.2232371,-0.0470060
MsgID.GLOBAL_POSITION,0.0000000,-122.3956432,37.7932722,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5300000,0.2200000,-0.0400000
MsgID.LOCAL_POSITION,30709.7230000,-1.4963756,9.0274286,-2.9829247
MsgID.LOCAL_VELOCITY,30709.7230000,-1.2602160,0.1575262,0.0710964
MsgID.GLOBAL_POSITION,0.0000000,-122.3956427,37.7932680,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2600000,0.1500000,0.0700000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956429,37.7932674,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.2800000,0.0700000,-0.0700000
MsgID.LOCAL_POSITION,30709.9740000,-1.5638705,9.0114927,-2.9757075
MsgID.LOCAL_VELOCITY,30709.9740000,0.2830224,0.0750809,-0.0732028
MsgID.GLOBAL_POSITION,0.0000000,-122.3956427,37.7932693,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,1.4500000,0.0200000,-0.0600000
MsgID.LOCAL_POSITION,30710.2240000,-1.3538704,9.0323544,-2.9796870
MsgID.LOCAL_VELOCITY,30710.2240000,1.4516537,0.0216620,-0.0623921
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956440,37.7932738,2.9610000
MsgID.LOCAL_VELOCITY,0.0000000,2.0500000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,30710.4740000,-0.8604898,8.9113035,-2.9616833
MsgID.LOCAL_VELOCITY,30710.4740000,2.0569031,-0.0077478,-0.0197651
MsgID.GLOBAL_POSITION,0.0000000,-122.3956439,37.7932779,2.9580000
MsgID.LOCAL_VELOCITY,0.0000000,1.7900000,0.0600000,-0.2100000
MsgID.LOCAL_POSITION,30710.7240000,-0.4003070,8.9197683,-2.9589949
MsgID.LOCAL_VELOCITY,30710.7240000,1.7957181,0.0636758,-0.2172558
MsgID.GLOBAL_POSITION,0.0000000,-122.3956421,37.7932813,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.9500000,0.0600000,-0.1500000
MsgID.LOCAL_POSITION,30710.9740000,-0.0245511,9.0804214,-2.9705696
MsgID.LOCAL_VELOCITY,30710.9740000,0.9595072,0.0650948,-0.1571348
MsgID.GLOBAL_POSITION,0.0000000,-122.3956418,37.7932826,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,0.3900000,0.0200000,-0.1200000
MsgID.LOCAL_POSITION,30711.2240000,0.1250360,9.1088057,-2.9686275
MsgID.LOCAL_VELOCITY,30711.2240000,0.3910114,0.0275701,-0.1205770
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956422,37.7932833,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.2000000,-0.6000000,-0.1100000
MsgID.LOCAL_POSITION,30711.4740000,0.1956483,9.0759506,-2.9836152
MsgID.LOCAL_VELOCITY,30711.4740000,0.2077128,-0.6002795,-0.1117375
MsgID.GLOBAL_POSITION,0.0000000,-122.3956451,37.7932837,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.1700000,-1.7100000,0.0000000
MsgID.LOCAL_POSITION,30711.7250000,0.2402353,8.8195477,-2.9855337
MsgID.LOCAL_VELOCITY,30711.7250000,0.1763043,-1.7145383,0.0022166
MsgID.GLOBAL_POSITION,0.0000000,-122.3956541,37.7932844,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,-2.9900000,0.0000000
MsgID.LOCAL_POSITION,30711.9750000,0.3169529,8.0147409,-2.9800968
MsgID.LOCAL_VELOCITY,30711.9750000,0.0914491,-2.9900053,-0.0047010
MsgID.GLOBAL_POSITION,0.0000000,-122.3956634,37.7932848,2.9870000
